LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate,ParameterList
1559,081111,064823,22556,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.251.31.160 : 53084 dest : /10.251.31.160 : 50010,ca175591,Receiving block (BLK) src : /<*> : 53084 dest : /<*> : 50010,"['10.251.31.160', '10.251.31.160']"
1560,081111,064835,22032,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.251.203.4 : 51404 dest : /10.251.203.4 : 50010,600e7e1e,Receiving block (BLK) src : /<*> : 51404 dest : /<*> : 50010,"['10.251.203.4', '10.251.203.4']"
1561,081111,065205,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.251.71.193 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.251.71.193']
1562,081111,065205,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.251.42.9 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.251.42.9']
1563,081111,065206,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.250.9.207 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.250.9.207']
1564,081111,065208,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.251.43.147 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.251.43.147']
1565,081111,065211,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.251.201.204 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.251.201.204']
1566,081111,065217,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.251.107.242 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.251.107.242']
1567,081111,065217,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.251.214.130 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.251.214.130']
1568,081111,065218,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.251.91.84 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.251.91.84']
1569,081111,065220,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.251.197.161 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.251.197.161']
1570,081111,065224,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.250.6.191 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.250.6.191']
1571,081111,065224,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.250.13.240 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.250.13.240']
1572,081111,065225,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.251.202.209 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.251.202.209']
1573,081111,065225,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.251.90.64 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.251.90.64']
1574,081111,065225,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.251.106.37 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.251.106.37']
1575,081111,065226,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.251.199.159 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.251.199.159']
1576,081111,065227,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.251.195.52 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.251.195.52']
1577,081111,065227,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of 10.251.198.196 : 50010,bc190ce5,BLOCK* NameSystem.delete : (BLK) is added to invalidSet of <*> : 50010,['10.251.198.196']
1578,081111,065229,19,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir58/(BLK),25a94024,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir58/(BLK),[]
1579,081111,065254,19,INFO,dfs.FSNamesystem,BLOCK* ask 10.250.17.177 : 50010 to delete (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK),08752a8a,BLOCK* ask <*> : 50010 to delete (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK),['10.250.17.177']
1580,081111,065258,19,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir5/(BLK),9ff947e7,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir5/(BLK),[]
1581,081111,065303,19,INFO,dfs.FSNamesystem,BLOCK* ask 10.250.10.213 : 50010 to delete (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK),08752a8a,BLOCK* ask <*> : 50010 to delete (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK),['10.250.10.213']
1582,081111,065339,22547,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.250.10.223,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.250.10.223']
1583,081111,065404,22999,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block (BLK) terminating,2620ba37,PacketResponder 1 for block (BLK) terminating,[]
1584,081111,065418,18,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir31/(BLK),32a7a1ae,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir31/(BLK),[]
1585,081111,065420,19,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir29/(BLK),bda2b806,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir29/(BLK),[]
1586,081111,065420,19,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir37/(BLK),6963021e,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir37/(BLK),[]
1587,081111,065423,19,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir3/(BLK),7a4b6a38,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir3/(BLK),[]
1588,081111,065426,19,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir23/(BLK),2356b13f,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir23/(BLK),[]
1589,081111,065435,19,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir14/(BLK),21d3fb56,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir14/(BLK),[]
1590,081111,065437,19,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir1/(BLK),9dc8c241,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir1/(BLK),[]
1591,081111,065440,19,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir28/(BLK),f36e055a,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir28/(BLK),[]
1592,081111,065444,18,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir40/(BLK),8edbf6a0,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir40/(BLK),[]
1593,081111,065444,19,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir60/(BLK),6b96244d,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir60/(BLK),[]
1594,081111,065444,19,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir56/(BLK),78027265,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir56/(BLK),[]
1595,081111,065445,19,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir54/(BLK),1564672d,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir54/(BLK),[]
1596,081111,065500,19,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir29/(BLK),bda2b806,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir29/(BLK),[]
1597,081111,065500,22388,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block (BLK) terminating,2620ba37,PacketResponder 1 for block (BLK) terminating,[]
1598,081111,065503,19,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir39/(BLK),18625631,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir39/(BLK),[]
1599,081111,065504,18,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir11/(BLK),fcd2c0f7,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir11/(BLK),[]
1600,081111,065510,19,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir28/(BLK),f36e055a,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir28/(BLK),[]
1601,081111,065511,19,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir41/(BLK),7ad8007f,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir41/(BLK),[]
1602,081111,065515,19,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir17/(BLK),c94010f1,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir17/(BLK),[]
1603,081111,065526,22651,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block (BLK) terminating,2620ba37,PacketResponder 1 for block (BLK) terminating,[]
1604,081111,065538,19,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir37/(BLK),6963021e,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir37/(BLK),[]
1605,081111,065605,22827,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.251.106.50 : 60327 dest : /10.251.106.50 : 50010,0710236d,Receiving block (BLK) src : /<*> : 60327 dest : /<*> : 50010,"['10.251.106.50', '10.251.106.50']"
1606,081111,065705,22525,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.251.214.175 : 41468 dest : /10.251.214.175 : 50010,573493f7,Receiving block (BLK) src : /<*> : 41468 dest : /<*> : 50010,"['10.251.214.175', '10.251.214.175']"
1607,081111,065705,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock : /user/root/rand6/_temporary/_task_200811101024_0013_m_000153_0/part-00153. (BLK),5c3a60d7,BLOCK* NameSystem.allocateBlock : /user/root/rand6/_temporary/_task_200811101024_0013_m_000153_0/part-00153. (BLK),[]
1608,081111,065803,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.214.67 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.214.67']
1609,081111,065804,19,INFO,dfs.FSDataset,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir0/(BLK),86513584,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir0/(BLK),[]
1610,081111,065920,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock : /user/root/rand6/_temporary/_task_200811101024_0013_m_000197_0/part-00197. (BLK),729fc638,BLOCK* NameSystem.allocateBlock : /user/root/rand6/_temporary/_task_200811101024_0013_m_000197_0/part-00197. (BLK),[]
1611,081111,065936,22801,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.251.67.4,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.251.67.4']
1612,081111,070022,22093,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block (BLK) terminating,302a2300,PacketResponder 0 for block (BLK) terminating,[]
1613,081111,070040,22706,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.251.67.4 : 53429 dest : /10.251.67.4 : 50010,507899e2,Receiving block (BLK) src : /<*> : 53429 dest : /<*> : 50010,"['10.251.67.4', '10.251.67.4']"
1614,081111,070055,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.121.224 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.121.224']
1615,081111,070232,13,INFO,dfs.DataBlockScanner,Verification succeeded for (BLK),8f24aa61,Verification succeeded for (BLK),[]
1616,081111,070246,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.90.134 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.90.134']
1617,081111,070258,22788,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block (BLK) terminating,2620ba37,PacketResponder 1 for block (BLK) terminating,[]
1618,081111,070301,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock : /user/root/rand6/_temporary/_task_200811101024_0013_m_000451_0/part-00451. (BLK),a08ad131,BLOCK* NameSystem.allocateBlock : /user/root/rand6/_temporary/_task_200811101024_0013_m_000451_0/part-00451. (BLK),[]
1619,081111,070326,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock : /user/root/rand6/_temporary/_task_200811101024_0013_m_000079_0/part-00079. (BLK),71c2fa84,BLOCK* NameSystem.allocateBlock : /user/root/rand6/_temporary/_task_200811101024_0013_m_000079_0/part-00079. (BLK),[]
1620,081111,070458,22933,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.251.109.209,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.251.109.209']
1621,081111,070505,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.25.237 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.25.237']
1622,081111,070519,22971,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block (BLK) terminating,302a2300,PacketResponder 0 for block (BLK) terminating,[]
1623,081111,070519,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock : /user/root/rand6/_temporary/_task_200811101024_0013_m_000077_0/part-00077. (BLK),86fcdc20,BLOCK* NameSystem.allocateBlock : /user/root/rand6/_temporary/_task_200811101024_0013_m_000077_0/part-00077. (BLK),[]
1624,081111,070635,22203,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block (BLK) terminating,302a2300,PacketResponder 0 for block (BLK) terminating,[]
1625,081111,070735,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.214.130 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.214.130']
1626,081111,070823,22537,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.251.105.189,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.251.105.189']
1627,081111,070836,22330,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.251.110.8,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.251.110.8']
1628,081111,070836,23168,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block (BLK) terminating,2620ba37,PacketResponder 1 for block (BLK) terminating,[]
1629,081111,070912,22946,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.250.7.230,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.250.7.230']
1630,081111,070918,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.250.6.214 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.250.6.214']
1631,081111,070928,23133,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.251.75.163 : 55681 dest : /10.251.75.163 : 50010,96f39d26,Receiving block (BLK) src : /<*> : 55681 dest : /<*> : 50010,"['10.251.75.163', '10.251.75.163']"
1632,081111,071020,22762,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block (BLK) terminating,2620ba37,PacketResponder 1 for block (BLK) terminating,[]
1633,081111,071027,22865,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.250.7.244 : 40195 dest : /10.250.7.244 : 50010,ea90fb57,Receiving block (BLK) src : /<*> : 40195 dest : /<*> : 50010,"['10.250.7.244', '10.250.7.244']"
1634,081111,071037,21663,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block (BLK) terminating,2620ba37,PacketResponder 1 for block (BLK) terminating,[]
1635,081111,071042,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.30.134 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.30.134']
